"City and Borough of Juneau NOT SEASONALLY adjusted",
"Area Name","Area Type","Area Code",Year,month,period,"Preliminary if value is 1","Labor Force",Employment,Unemployment,"Unemployment Rate"
"City and Borough of Juneau",04,000110,2022,February,02,0,16892,16219,673,4.0
"City and Borough of Juneau",04,000110,2022,March,03,0,16870,16300,570,3.4
"City and Borough of Juneau",04,000110,2022,April,04,0,17093,16595,498,2.9
"City and Borough of Juneau",04,000110,2022,May,05,0,17889,17401,488,2.7
"City and Borough of Juneau",04,000110,2022,June,06,0,17622,17078,544,3.1
"City and Borough of Juneau",04,000110,2022,July,07,0,17736,17307,429,2.4
"City and Borough of Juneau",04,000110,2022,August,08,0,17853,17476,377,2.1
"City and Borough of Juneau",04,000110,2022,September,09,0,17483,17111,372,2.1
"City and Borough of Juneau",04,000110,2022,October,10,0,17336,16921,415,2.4
"City and Borough of Juneau",04,000110,2022,November,11,0,16820,16359,461,2.7
"City and Borough of Juneau",04,000110,2022,December,12,0,16717,16254,463,2.8
"City and Borough of Juneau",04,000110,2022,Annual,00,1,17267,16765,502,2.9
"City and Borough of Juneau",04,000110,2023,January,01,0,16733,16170,563,3.4
"City and Borough of Juneau",04,000110,2023,February,02,0,16875,16331,544,3.2
"City and Borough of Juneau",04,000110,2023,March,03,0,16954,16475,479,2.8
"City and Borough of Juneau",04,000110,2023,April,04,0,17584,17136,448,2.5
"City and Borough of Juneau",04,000110,2023,May,05,0,18195,17704,491,2.7
"City and Borough of Juneau",04,000110,2023,June,06,0,17823,17264,559,3.1
"City and Borough of Juneau",04,000110,2023,July,07,0,18053,17564,489,2.7
"City and Borough of Juneau",04,000110,2023,August,08,0,17958,17476,482,2.7
"City and Borough of Juneau",04,000110,2023,September,09,0,17710,17186,524,3.0
"City and Borough of Juneau",04,000110,2023,October,10,0,17675,17145,530,3.0
"City and Borough of Juneau",04,000110,2023,November,11,0,17266,16705,561,3.2
"City and Borough of Juneau",04,000110,2023,December,12,0,16826,16219,607,3.6
"City and Borough of Juneau",04,000110,2023,Annual,00,1,17471,16948,523,3.0
"City and Borough of Juneau",04,000110,2024,January,01,0,16693,16037,656,3.9
"City and Borough of Juneau",04,000110,2024,February,02,0,16630,15937,693,4.2
"City and Borough of Juneau",04,000110,2024,March,03,0,16744,16195,549,3.3
"City and Borough of Juneau",04,000110,2024,April,04,0,17043,16497,546,3.2
"City and Borough of Juneau",04,000110,2024,May,05,0,17848,17321,527,3.0
"City and Borough of Juneau",04,000110,2024,June,06,0,17272,16649,623,3.6
"City and Borough of Juneau",04,000110,2024,July,07,0,17542,17018,524,3.0
"City and Borough of Juneau",04,000110,2024,August,08,0,17633,17148,485,2.8
"City and Borough of Juneau",04,000110,2024,September,09,0,17343,16837,506,2.9
"City and Borough of Juneau",04,000110,2024,October,10,0,17025,16470,555,3.3
"City and Borough of Juneau",04,000110,2024,November,11,0,16704,16072,632,3.8
"City and Borough of Juneau",04,000110,2024,December,12,1,16353,15757,596,3.6
"City and Borough of Juneau",04,000110,2023,Annual,00,1,17471,16948,523,3.0
